gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Pus10,274.2929569596839,-0.00241649701694479,0.03856134838992822,0.7645527645218105,0.9643634235695194
Rhbdf1,241.76473440823344,-0.0029949316836677285,0.0369503754460813,0.7111921235787293,0.9578768217200279
Pex13,629.6352892362344,-6.236195682078144e-4,0.03903362819990675,0.9376220297681854,0.9910614682923319
Cfap410,858.4946853581469,-0.011028212559460179,0.04200322093790753,0.25424798654916514,0.8309308590583395
Mpg,220.25568772249636,-0.012559863707199305,0.04637440497405492,0.21885448918957348,0.8127491612910673
Ahsa2,1161.317957535487,0.00326195252462202,0.03867016681084831,0.6890946360847279,0.9541193710626101
Nprl3,1049.2915815722763,-0.006934580589628259,0.035167863618960876,0.4109175737669015,0.8862749077193525
Xpo1,3575.590266166163,0.0026735080112961014,0.026395177795848254,0.6993434753992857,0.9552539876786384
Nsg2,12008.253370032833,-0.0019717357073840633,0.013407012582451586,0.5671590782050338,0.9290273912136309
Cpeb4,6444.780324738464,-0.0019228608012786354,0.01994824860870548,0.7241084409490866,0.9596781867839799
Stc2,1151.5997387817035,0.05099636872429058,0.15445665292094085,0.007143801412375112,0.24691644537395013
Asb3,232.872047420886,-0.0030799808975120234,0.03074884738221221,0.6861380301727107,0.9540408912594481
Cdc34,1785.6705682708373,0.004488227152973745,0.026805036516449554,0.520031413454974,0.9217835168174776
Tpgs1,1327.4099499462066,-3.299613202920135e-4,0.02356929511707759,0.9587298942262247,0.9930453427856625
Chac2,405.65354756113095,-0.003954228213304645,0.02932097188945784,0.595518611899253,0.9338461369913265
Erlec1,976.862072065818,0.00499680692924825,0.024881067029203792,0.4414715539694189,0.8940759557727797
Shc2,9795.040273891664,-0.013330008079117746,0.03801185868447697,0.16534758678829517,0.7620574857840042
Sptbn1,89236.49855922915,-0.00980993988744661,0.038105714319062824,0.28277580341773884,0.8500916986484164
Wdpcp,123.28711253014595,0.009770227000395199,0.05640312160039109,0.2853982191906005,0.8511963835447031
Mdh1,8193.162445755068,0.02475579861159293,0.042821343833597904,0.046146584263582625,0.5359171006018477
Fstl3,253.09277752811565,0.02950755709336193,0.07448033307647044,0.056175043488568374,0.5759176945923988
Ccng1,4927.768369330819,0.004831731751102354,0.02513249850783686,0.4619996693457246,0.8994388241205113
Nudcd2,245.57746254416244,-0.0011452748204681274,0.038892510913829004,0.8859724054098895,0.9841652168670773
Polrmt,1201.9689033244933,-0.03409652557379141,0.06484302193887817,0.04360174937997213,0.528108504289574
Hcn2,3105.977494229305,-0.002060931935940733,0.02283502833194479,0.7385039547280221,0.9610093377950785
Acsl6,2464.555475733751,0.0020947601905931352,0.027834424195584448,0.7703806675277729,0.9652788567560026
Cyfip2,61237.41608315626,0.002217583010463178,0.017007016908569077,0.6267007706505986,0.940853149649491
Mgat1,946.4795168273348,0.0034558255036933605,0.03300337493281221,0.6613092126125102,0.9494546253122342
Ppp2ca,10327.406619540241,-0.0019054056576059874,0.013051078830095576,0.5686255145622183,0.9294098838895627
Sgcd,347.5669677007072,-0.008382180193672288,0.04514501355927062,0.3580045959514643,0.8716941318304284
Hnrnpab,3018.5149971759365,0.0012570973767564578,0.02387197833963169,0.8450165554212392,0.9765371132899583
Phykpl,557.3984030519338,-0.034047740915005335,0.06829325586565002,0.0444444386020728,0.5323199584181039
Hspa4,10155.154884050058,0.0017238435370581999,0.01739689947827493,0.7163076031489376,0.9580732055882123
Cnot6,1475.0916027329329,-0.0010242779840805138,0.026099342499493288,0.8815634878318532,0.9829407165551202
Gfpt2,98.24625167198477,0.15950966165104935,0.255026667447292,0.0012984140912459137,0.10120465337190536
Zfp354a,252.91017319019073,0.012688837697392208,0.0542861547185171,0.21390535754382867,0.805345771616753
Mapk9,7114.899063897356,0.0016711945656800046,0.021451279984617114,0.7753258194680728,0.9663755881303949
Canx,18658.02901571061,0.001057929672722374,0.029897367460807917,0.887197435813378,0.9841692549003692
Rack1,5389.045674085521,0.015750445853561605,0.04459680606738801,0.14795021435926312,0.7447109924287753
Rasgef1c,278.3928720468103,-0.015189369348855761,0.06429832983312887,0.15647022141172437,0.756407425675129
Rufy1,370.09350673100136,0.00209615582015378,0.036975912316415484,0.793720498126105,0.9693576769207517
Rnf130,6035.6429569635375,0.004751302864878718,0.020704007655199506,0.3694659261658116,0.8745109633573477
Rad50,534.5972837594436,0.0017473307797466358,0.034059316848259476,0.824242530791353,0.9743138023911381
Mrnip,296.2335503180991,-0.004564719044121665,0.03445910367573777,0.5734197207531688,0.9301984188281435
Clk4,618.9812082608686,0.006525999631033724,0.03844981570012109,0.4488880207022024,0.8962409457553712
Sar1b,744.0547528635069,-0.008893505586321303,0.03461610963257536,0.2993051344846338,0.8638761500668081
Jade2,286.21506419394615,0.004014401705388567,0.04867974546686299,0.6144310408680065,0.9384670216358083
Cdkl3,373.7578879269989,0.012134705430907208,0.05785131071927894,0.2202588419578038,0.8137817682172247
Ube2b,2274.569247292005,-8.776483990131068e-4,0.019209612590627766,0.868814551416246,0.9819166469864434
Cdkn2aipnl,812.4617275756918,-0.003860922657667627,0.02378039532702018,0.5397322747762909,0.9228952998655312
Kremen1,305.4394550362173,0.004419220080005298,0.04076396256786447,0.5952386341404802,0.9338461369913265
Nefh,10586.988332730749,-0.009390816175098227,0.048601260600800604,0.3146016249710611,0.8673405692995947
Med7,505.80604678870156,1.266080093450386e-4,0.03281654597748421,0.9869524067435226,0.9974149773535961
Tnip1,1585.5360775996987,-0.012667586584852328,0.04251419289190849,0.20772467431638428,0.802368309259712
Vdac1,15993.982024190978,-0.0013792073029365007,0.01090131755470392,0.6165227688379604,0.9388462685802939
Slu7,1478.2572323376194,0.013112758862584627,0.043991261389566015,0.2009704095376391,0.7962539416804884
Ascc2,2316.9375535118293,0.02361007741517795,0.05746033842091654,0.08320587022548524,0.6472944353648125
Hus1,237.7772231263067,0.023699887981773023,0.07327405028136379,0.07905822382394743,0.6433608749723002
Tns3,81.1691865508547,-0.008987536028967812,0.0653484276215649,0.25872786087302635,0.8338094472819491
Btg2,210.4017832005953,0.00258107937123284,0.05586798081929003,0.7093297771619916,0.9577281064490338
Igfbp3,268.12267959017754,0.008401448557662724,0.04633426333973271,0.35648129655476124,0.8715742655147644
Pes1,1711.2241900390409,0.008725899124475483,0.0339103895595995,0.30124861312531986,0.8638761500668081
Adcy1,12937.108274936825,-0.004856790492907824,0.03158810923851705,0.5346656387555084,0.9228952998655312
Tcn2,358.4179912998084,0.014588674192734075,0.06321819022099043,0.16651013409017087,0.7639001235466386
Osbp2,1361.0276932947336,-0.005890319491122985,0.028136444951473223,0.4156254564109649,0.8877738113355174
Gabrg2,2799.9912338131758,-0.01619470814660615,0.05538989575489968,0.15248234127163407,0.7516116365682227
Arf5,3026.724778215672,0.0013923161667568642,0.017988753756027,0.778374333864428,0.9678997622190615
2310033P09Rik,198.55091305720703,-0.03314713677395938,0.07404756389991371,0.046437056400404395,0.5359171006018477
Guk1,2152.447414246373,-0.0035979177359427104,0.025652419951713745,0.5941662401569408,0.9338461369913265
Rnf185,2838.4091211026507,0.03746397270971754,0.11938317811353895,0.02320420638679847,0.429818668079073
Limk2,3905.0914587568636,2.6770236402739284e-4,0.026293788445363814,0.9690985324083756,0.9944259269167621
Patz1,1176.231755529756,0.0032253681086379135,0.028107318975165493,0.6557009179125797,0.9482956690534972
Eif4enif1,1893.4066774910273,0.005007353527822348,0.03134726301368548,0.5207607970765812,0.9217835168174776
Trim11,834.7590892459197,0.007964926785383313,0.033223649004751304,0.3355661699926742,0.8695140560799905
Ogdh,8914.876004907559,-0.008565556814634093,0.02951981424590844,0.2543910643755072,0.8309308590583395
Drg1,1580.0697207783292,-0.006890943954455358,0.030713744717498687,0.37530399017812865,0.8758278506098667
Rtn4,31438.91976189341,-0.0016240870207677508,0.02463020810625772,0.8051743124722919,0.9717360240356973
Mtif2,432.90388815501177,-0.0979868072483985,0.11821643620303032,0.005119124329938666,0.21448086223192003
Rps27a,2831.7104693467586,0.0014368054481260694,0.024212996668191898,0.825063824670775,0.9743138023911381
Cfap36,899.4876789679839,-0.007252155756116947,0.031128503754128727,0.35633035621402026,0.8715742655147644
Ppp4r3b,1298.5757378708886,0.01216523565515389,0.03699699830926292,0.19053848918061986,0.7885319389276205
Pnpt1,613.4571317481536,-0.017201226186125896,0.05574559496052072,0.13935349153380874,0.7327964442731162
Pold2,469.0037046854666,0.08424143063523375,0.13871031712950144,0.0074801434026537,0.2514919168734315
Zkscan17,245.98422055093198,0.030855294336769847,0.08931794232215756,0.047582475113443774,0.5377256224288077
Aebp1,98.56447826768326,0.001394118265418179,0.04917286073490126,0.8534733353472416,0.9783152370197618
Polm,206.35837855459505,0.0012277787913201616,0.03980120959699696,0.8778216440124748,0.9828466946460479
Pgam2,247.9102060645428,-0.0010536390506700635,0.03348739168174401,0.8926109506129671,0.985064609449799
Dbnl,4322.989198989645,-0.008752881017330467,0.02947938173150397,0.24339488710925308,0.8281940027806478
Mrps24,693.305394645579,-0.001111007178267943,0.02595525677886915,0.8711240548443979,0.9822421296970508
Ccdc117,315.02868363022304,0.009674557105448331,0.040317768155780156,0.29787522773936964,0.8619278964748779
Dynll2,13736.421953246188,0.0013316064336067067,0.022717980892587062,0.8291907561690746,0.974325999261868
Xbp1,1698.6515720814066,0.3139592654801063,0.07747868898754297,2.2861364119660009e-7,1.87737522150648e-4
Supt4a,503.11546432220996,0.003082179990255642,0.027331493075176072,0.6640357048393658,0.9500717722871757
Septin4,122.28014694989514,0.005419578111235126,0.04666292011829746,0.5174712131461257,0.9217835168174776
2810021J22Rik,445.5596973600318,0.01801836257637439,0.05963638736492585,0.1284645460166027,0.7176320069984934
Ska2,332.93796396942906,-0.0034550214514080277,0.038809196772967486,0.6726381690958485,0.9507349480763724
Smg8,908.6890669458469,0.00786721491617154,0.03098754897205661,0.3162765509061989,0.8686498448300017
Rnf187,14209.713318829632,1.4847163453952739e-5,0.012652810230213465,0.9965670805983967,0.9995972527222509
Tubd1,123.62081838519708,-1.735542659865783e-4,0.04069043545112502,0.9825703396194516,0.9973878404147016
Mrpl22,330.0247103469633,-0.002298412569570357,0.03223756826126155,0.7667850341313813,0.9650304169984536
Cnot8,874.7738427157778,-0.0017791658216482244,0.02495723954517305,0.7890239773523868,0.9691093182796591
Rps6kb1,1594.3820743361077,-0.015266910319997141,0.044361975545818604,0.15597580147211987,0.756407425675129
Sap30l,2197.8411025307687,-0.014118469269022283,0.05492469603599093,0.1852424162572945,0.7856880793045363
Galnt10,1623.9293218739701,-0.005423553354077253,0.041312239925109434,0.5228225276846787,0.921928097372973
Rnft1,163.44393012998518,0.009384602739257758,0.049683116799818086,0.3134583870019938,0.8673405692995947
Mfap3,2272.9851916162306,-2.31645313096856e-4,0.01590214241629356,0.9581426106528951,0.9930453427856625
Fam114a2,947.8545470658838,0.00825682908249863,0.03318225930150269,0.31891645941573493,0.8690598128529347
Ppm1d,209.51087893597133,0.00846322430411609,0.04510781761585663,0.35445388496805397,0.8713098218671399
Znhit3,297.35974075752983,-0.01716672837378363,0.052357773055828796,0.13959273589919433,0.7327964442731162
Myo19,413.1115525018959,8.917251906982045e-4,0.03114842694006396,0.9065775917543222,0.987358119859166
Prpsap2,643.1685281378368,0.00614166836066697,0.02834411873445191,0.39870679544113263,0.882867092586403
Ggnbp2,2420.1755307674775,0.019948922352313533,0.045461576591699616,0.09251045799851032,0.6644659401260128
Acaca,10213.630650133366,0.04697487235025096,0.07418502821354664,0.024029513980603417,0.4372164744653957
Llgl1,1108.7490854280907,-9.056483413468772e-4,0.032337511467057725,0.9065150827724028,0.987358119859166
Drg2,1747.377127468584,0.0010294723831931391,0.013962632165184568,0.785700511284894,0.9686229917149308
Srebf1,1091.6612862374682,0.21290410409236027,0.1682386273533639,6.612092768042547e-4,0.06676045796454762
Tom1l1,936.7103674671293,0.041481909988852185,0.09639105183980082,0.029268275903820477,0.47337056120758436
Cox11,244.14243686763726,0.08820856524706124,0.12728877174103842,0.006745880532699685,0.24155743140056604
Stxbp4,398.5668599167819,0.004828578389964931,0.0328937722523243,0.5451577432513217,0.9244764932125374
Bzw2,4450.660410677469,0.009082202542757963,0.03318255786426893,0.27591165191727224,0.8437635869704466
Elac2,1046.579860251928,0.0012233391326263656,0.020398662618252288,0.8273821325895948,0.9743138023911381
Polr1f,471.70458606049584,0.008561519749949344,0.051323497871787846,0.3419873031887354,0.8698292018907051
Atxn7l1,1013.5943581941559,-0.007173355652802591,0.03347575418567133,0.3845139862542027,0.8782576085071887
Sypl,462.4145061297737,0.02038582807679776,0.06201218636822792,0.10574997404985334,0.6791240153581636
Pdia6,1433.2896708082633,6.085728624361489e-4,0.02686329404219399,0.9308093350192308,0.9906466538978315
Nampt,1801.2065510734235,0.06204302914682813,0.08326633221360963,0.0136552860390353,0.34188173461145693
Nbas,2785.4805222585865,0.023259905505116397,0.04893631703987196,0.07353125022993699,0.6298733938333545
Tspan13,4052.487973202415,0.004072426075913504,0.025883065678286812,0.548506742219159,0.9246621117634597
Rock2,2809.6651088575154,0.016450390782766933,0.034296120689265866,0.07512439682759328,0.6317183224429689
Laptm4a,2267.3376552497884,-0.00194726729595279,0.019446775603812357,0.7137267213329028,0.9579895461610957
Cyria,257.09725909156094,-0.008459223466153997,0.06008236844358687,0.3120732276956326,0.8673405692995947
Snx13,1868.1110530251713,0.023299597599169178,0.05696875437078783,0.08496076070748461,0.6508374691509922
Sdc1,210.69388661189015,-0.164590863985496,0.22254654019279,0.0017451618822512964,0.12571288927234778
Lpin1,2152.748582248983,0.7427964439155671,0.13716242752136254,1.4784022810285528e-9,3.0351598829516188e-6
Pum2,4568.613515839684,-0.0014791535951307524,0.019026552069095003,0.7773263405578504,0.9673778402699132
Nrcam,9062.246917879153,-0.012755203570537497,0.040772534222175284,0.19805337586769103,0.7931149167549474
Trib2,3417.627778109385,3.608968600696003e-4,0.03984081315130614,0.9638307682397051,0.9938611753970134
Arsg,538.1072606733632,0.0020682364774225873,0.04311556033471663,0.7952729254841723,0.9693576769207517
Hs1bp3,719.8900186087768,0.0076083380575906875,0.04198761897519401,0.39412221715113727,0.8824512624401759
Lratd1,963.6334157848894,0.008220158948175176,0.04014694834587661,0.361075440337792,0.8733964049179411
Smc6,1480.375288529283,0.008499486330306906,0.04115570604931043,0.3501159652475704,0.8698292018907051
Amz2,2728.159233516081,0.005602019517460563,0.02237477603107789,0.3254678112838678,0.8690598128529347
Gna13,2514.1537538023845,1.1062426285235778e-4,0.025969243570563533,0.9871194871677649,0.9974149773535961
Prkar1a,16760.011268415594,0.005602139921837812,0.020880918586989563,0.28278711071543894,0.8500916986484164
Fam20a,432.91139264246794,-0.0077265380689897,0.06651115799372816,0.2736401211080657,0.8423140087042348
Abca8b,268.0402753040984,-0.001349022103953952,0.04121962836719084,0.8656139390068522,0.9815013925487518
Rdh14,599.6107266163845,6.357216750457956e-4,0.020947404448197652,0.9122276625701633,0.987358119859166
Map2k6,204.503365683075,-0.018575011039518346,0.06386658148467644,0.12004891068610503,0.7035819760267906
Klhl29,1546.0432418685873,0.002641127690449471,0.020351768113608806,0.6305393632471212,0.941989558750274
Trappc12,2150.5339267006125,0.001229481858816755,0.016350759947407107,0.7840694524488588,0.9686229917149308
Adi1,391.65024357019786,-0.005330453381251906,0.03841871286657413,0.5269647176361496,0.9224167507318143
Rnaseh1,200.63494234305844,-0.00853415063096579,0.04085625949213609,0.34794736712733615,0.8698292018907051
Ubxn2a,728.4511509626494,-0.008171462364689177,0.03402873432361664,0.3314891046951746,0.8690598128529347
Fkbp1b,1816.2209060293817,0.0018456901135071944,0.023370134699146124,0.7697500440662033,0.9652788567560026
Cmpk2,409.79075441731686,-0.03582141426184117,0.07692223194214239,0.04035311616341755,0.5181449084638271
Pfn4,135.75983616080015,-0.0019255972019226995,0.03687587870252662,0.8098481571311117,0.9725086723201334
Itsn2,3978.6725127467776,0.006451195120040386,0.028363876997004402,0.37525490834421193,0.8758278506098667
Rnf144a,3829.1412391268905,-0.05553839004461349,0.07883754492173563,0.017140142842080926,0.38177965270069497
Id2,252.82933091412906,-0.0017348516575022216,0.052948182228122496,0.8093870756392909,0.9724798602839726
Mboat2,1336.535279149584,0.0016518423897920037,0.02113719771424234,0.7749402581648444,0.9663128544104315
Ncoa1,3016.420128155311,-0.021601950158360667,0.05238940255555755,0.09342433170894301,0.6658578347503549
Dus4l,136.4278196368123,0.009129393935332075,0.05314313518280145,0.315955278303561,0.8686404123818647
Bcap29,574.2642045915829,0.004671079000070127,0.03374890181764968,0.5619911561942654,0.9288655172230902
Cenpo,323.70229283035695,-0.0014453316156415152,0.03751801741979728,0.8564338843793227,0.9784411600616302
Klf11,371.56001931612593,0.009003616270091573,0.0416073110354423,0.3287512370586908,0.8690598128529347
Adcy3,827.60614866054,-0.004942187601703353,0.03192876588238053,0.5301534126429798,0.9224167507318143
Grhl1,98.19075550264367,0.00714057983004534,0.0538997559414484,0.3968037447738968,0.8824512624401759
Dnajc27,1354.4335946505325,-0.003118113628280183,0.028460961704202585,0.66893513768576,0.9507349480763724
Efr3b,1843.0552747679628,0.006339496341920665,0.04527048811967788,0.46238443733817114,0.8994388241205113
Cbll1,777.7208110689998,0.006113715952380127,0.031117652977735652,0.4341861727800939,0.8931705538251832
Dnmt3a,10085.405256681603,-0.04025493730535579,0.07389765123592063,0.03276075107539867,0.48749203883636044
Dld,2927.6076309299447,0.005518950444375634,0.029437962599208577,0.461959237376385,0.8994388241205113
Kif3c,19203.961259256594,0.04353946325011249,0.056344444083120324,0.019943758286696714,0.4022256333641583
Sh3yl1,518.341397249437,-0.005088787704930678,0.0312563853771356,0.5135387638231089,0.9217835168174776
Rab10,9598.680652104631,-0.0034338341452100182,0.02055925905225642,0.5289913777847839,0.9224167507318143
Pxdn,1667.415712548205,-0.004290886689155805,0.03574291382599108,0.5993835169212548,0.9346165800993763
Ddx52,441.9010680759695,0.02109202908138007,0.05536222494910141,0.10035615699402795,0.67600050443426
Taf15,1305.5537271815494,0.074612788945126865,0.12727600916018952,0.009573760282048562,0.2853146974247246
Ace,204.66278888595065,0.032313772047182554,0.09897427882382528,0.04003372225250638,0.5181449084638271
Rasl10b,933.0334033315326,-0.013752349992127096,0.05451750646621911,0.19227264586783044,0.7889131140825684
Cdc27,3068.4674078818343,-0.00962014391860293,0.03125842432153488,0.22596083581673507,0.8172120656692208
Mettl2,580.2222355006998,0.003841314932571068,0.03255295745604125,0.6255101383723809,0.9400901116117221
Nle1,288.25833312094494,-0.011329122101264874,0.0449208701852995,0.2506847469745578,0.8309308590583395
Tlk2,1828.1763356026322,0.15715838124900677,0.1047464605493569,9.244844127955119e-4,0.08134142140582225
Rffl,597.5888495926067,-0.020111397570601652,0.05434606936289688,0.10835913909347127,0.6815577752960823
Lig3,835.4342455490249,-0.007008426078079417,0.0325453812706195,0.3867667785418881,0.8800208151831773
Map3k3,766.5827599585565,1.1195984743883966e-4,0.026084382624657107,0.987003415916008,0.9974149773535961
Tmem132e,3046.342576815839,-0.00765298197585866,0.03263046293016066,0.3478408457034586,0.8698292018907051
Asic2,390.96715715309847,-0.009158843433212032,0.04713047955388172,0.3247372832857607,0.8690598128529347
Ddx42,2580.9877726801606,-0.011229716593852492,0.036484542513347346,0.21732015484823544,0.8109351544727217
Ftsj3,813.8291300326509,-0.01238219056539176,0.042611307988915124,0.21571502382097557,0.8078983470437145
Psmc5,3407.65217865034,0.0023617845790791813,0.018047939051235435,0.6266977400803928,0.940853149649491
Ern1,1484.7494441794458,0.036134305921372005,0.09052311229458283,0.037515273437803816,0.5089351742366381
Nf1,10482.119712850892,-0.0023649192161359577,0.02122739265222404,0.6810633707228206,0.9532052037335059
Polg2,100.46144501332927,-0.0013958348787064363,0.038458095286913865,0.8614370951156592,0.9806242276021795
Ddx5,13388.783282832954,-0.012258981097720419,0.034692808210184674,0.1663620367657835,0.7635050554697917
Psmd12,1650.404673889877,-0.0036261248869845983,0.025105592923332976,0.5844114192352617,0.9325407609326266
Helz,3347.232628260329,-0.014153366905338995,0.03795281689600892,0.1446472420528029,0.7388738701461073
Cacng4,1280.1941779424774,-0.0024526958107494727,0.030150159431360426,0.7443899050289505,0.9617223077651955
Nt5c,864.9636316964525,-0.008653847981831646,0.04244124787962829,0.3450972541961482,0.8698292018907051
Jpt1,5085.939880372674,-0.04032325491632266,0.06989790824809552,0.03217974400797267,0.4828486960872878
Sumo2,1530.8679374037872,-0.012789816773257537,0.035411673058421314,0.15784711512724395,0.7567970797961907
Nup85,644.0193887343813,-0.006587283157119974,0.029119931919596706,0.37613452931102437,0.8758734164403289
Gga3,3074.878122073738,-0.0023857790577698442,0.03310462774256448,0.7606073123464253,0.9629915839797077
Cluh,8871.427990597538,-0.012280887396435437,0.034130374198783724,0.15985476485661496,0.7579125730644594
Slc25a19,900.4208668895527,0.006223324999677111,0.03128443175895215,0.4279202211837108,0.889203432492621
Pafah1b1,25666.25313004786,-0.002306501498997874,0.01614862875428455,0.5894394952030771,0.9327395585956909
Tmem94,2404.493291455894,0.0033258975327076007,0.03278292903265458,0.6721403737304044,0.9507349480763724
Recql5,640.0854630038127,-0.006883022641543935,0.03649804107314895,0.4208051823459779,0.8877738113355174
Sap30bp,1221.3984695032582,0.004678441995596218,0.035750189295300515,0.5689032736261814,0.9294098838895627
Galk1,465.0380031356407,0.009874685790408008,0.04876743598985988,0.2972057551411193,0.8608638372657099
Unk,764.5309915908663,0.007724563672815748,0.04144675709773355,0.38771526424422287,0.8800623583896281
Mrpl38,1186.7769403503523,0.005466232144944636,0.030374533721890883,0.47591279224777394,0.9046780973992519
Fbf1,1949.6651668325112,-0.0026496366377301212,0.02330785279982287,0.67197552087997,0.9507349480763724
Acox1,6637.226133454738,0.0010500066381832949,0.016248609155162852,0.8143935716723207,0.9729818822442335
Ten1,404.21483439015867,-0.020813073450708913,0.06049541961278062,0.10293753421144461,0.676800849103151
Srp68,1517.469864958585,0.0075779052180558505,0.030500081814380152,0.327732819956722,0.8690598128529347
Tsen54,139.4508044200044,0.0023163029632911015,0.044820905644394816,0.770095470959812,0.9652788567560026
Ncbp3,1581.4212440538479,0.003889309216519746,0.02625263131887054,0.5715201833832179,0.9301984188281435
Camkk1,1098.5327189838538,0.014613107580013003,0.04937897670693426,0.17746118708632141,0.7788763279095522
Ankfy1,5795.674485632667,0.005482788334796166,0.029830435917252145,0.4691088703425266,0.9020423142178025
Exoc7,2211.966812187209,-0.013339199799770354,0.044321953621702215,0.1964255013675567,0.7924608122543318
Galr2,213.7175362455604,-0.003552524653208962,0.04180391274734813,0.6640797510485573,0.9500717722871757
Ube2g1,2063.974042139407,0.0019345284840996484,0.01891913352254796,0.7078020414620101,0.9577281064490338
Med31,276.35191751586194,-0.0011948002055244416,0.030601104339923486,0.8741616199137388,0.982291479130883
Ube2o,8789.982612088079,-7.37901783583415e-4,0.020552637692524245,0.8963908751954954,0.9858077983524793
Txndc17,1831.9119815011538,-0.009907014270293134,0.03723243123854006,0.27354529885334844,0.8423140087042348
Rhbdf2,196.57774888365486,0.007203442440883631,0.05519281198521612,0.3882650458600541,0.8800623583896281
4933427D14Rik,312.0982113500047,0.0029518434022043727,0.049342288027784016,0.7024820113471587,0.9555089192999937
Cygb,341.6321565464666,-0.020707701888161015,0.07923924370130926,0.08761055195615758,0.6519855205624755
Snhg16,140.8859442995885,0.003373340632193699,0.04328135279581894,0.677817965873329,0.9525797722336186
Mxra7,783.6744991912683,-0.017452607419606664,0.059353945188062154,0.134755944157271,0.7294206605571415
Rabep1,7074.439381929677,0.0058903052697347105,0.02516742035483947,0.3644055314408877,0.8740424995266235
Mfsd11,1635.4125862350247,0.02277356386329258,0.05840717528287923,0.08894886910223304,0.656215945689757
Kif1c,672.4596331220959,0.006190128648847303,0.032759165637813635,0.4431089623044369,0.8940759557727797
Sec14l1,7588.969858979077,0.01889558315388151,0.05778483732895778,0.12033106148054508,0.7037907636385005
Mink1,6461.51331581199,-0.0011008503797971265,0.01653983677547982,0.8089780504611122,0.9720994659623432
Pld2,397.94695504562986,0.008468372526278866,0.04944843163484647,0.34959706138483193,0.8698292018907051
Slc46a1,751.1759711031679,-0.005220728811417383,0.03513289493309691,0.5258926760461875,0.9224167507318143
0610010K14Rik,225.2378315236807,0.007655506904506566,0.03957790175960979,0.3879604347493463,0.8800623583896281
Eral1,546.4062983943406,-0.0015413331214262987,0.027355893531685316,0.828001154144658,0.9743138023911381
Dhrs13,689.7409047822307,0.004429886945985994,0.026278993393288777,0.5186265659957359,0.9217835168174776
Coro6,515.1437667787891,0.0043413122702236386,0.0295228290976723,0.5622642519352445,0.9288655172230902
Blmh,3191.789598711737,0.002697823316264399,0.01749612043286038,0.5602883429762333,0.9288655172230902
Cpd,7195.509243820393,0.005116030584038598,0.02607500413502062,0.45085892932718635,0.8969749805152423
Timm22,827.2876844828162,-0.0025026534664376577,0.024467564796373485,0.7014928549369627,0.9552681890810086
Nxn,2309.2792689711832,-0.06964702941604037,0.09876770332492228,0.010986392312319402,0.3075690465980691
Rflnb,675.1341030356782,0.00681605364914397,0.04186694776802253,0.43653413533405144,0.8935472138718207
Doc2b,358.0202271207543,-0.0010074339224737802,0.04706615228696597,0.8957018162267919,0.9857281311785601
Ywhae,21219.356410466127,-0.009292303322906243,0.030240904330824707,0.22713051395042413,0.8178291934642866
Prpf8,8892.391643400362,0.0019145615169194653,0.021809017545665076,0.7468742446295864,0.9618997197559414
Nme2,1724.2573061366706,-0.0019784265466704335,0.028775078705653805,0.7869831928479336,0.9686229917149308
Spag9,9530.00047885649,-0.017905613318690637,0.040222753249917226,0.09316844936237131,0.6653472676734726
Luc7l3,2163.6225747785993,-0.00411247618501192,0.02238568569749677,0.4855598325901433,0.9097143791896176
Ankrd40,3707.718222847494,-6.621883250373971e-4,0.012575020382811332,0.8454565408186225,0.9765371132899583
Xylt2,504.8243306225886,-0.013208926400332834,0.04450597313660343,0.1999586933264065,0.7948019310728219
Lrrc59,5189.51779954315,-0.0018301593289356648,0.023636739485435286,0.7737421487435721,0.966261884441832
Slc35b1,698.0672572432832,0.009816807634115982,0.033086754453790765,0.24013937319788595,0.8278576923724852
Hoxb9,421.85448892770177,0.02511389306650416,0.0979082914877127,0.04664299747850091,0.5359171006018477
Snx11,1088.9386222442115,0.004628576134242347,0.03025426404379265,0.5434451889035914,0.9238840437126524
Cacnb1,3520.7240317448336,-0.011433204648432647,0.034523870719957245,0.1916872609354745,0.7889131140825684
Fbxl20,2091.326439975421,0.006566218498941063,0.028913945220067752,0.37476658357274967,0.8756401321034011
Dlg4,12218.40941379227,-0.0012944550891305282,0.014310756568278793,0.7373926692156271,0.9610093377950785
Dvl2,741.529637750195,0.001289119925243973,0.031981220331033476,0.8668514454978271,0.9816212436597576
Nr1d1,578.9685132662794,0.007868767666141748,0.03822380016580118,0.37280908205935637,0.8750280609685371
Aloxe3,111.08484410331135,0.001465178842617953,0.05135595072052398,0.8418963787532064,0.9765371132899583
Per1,1538.6193393776737,0.04534475607062074,0.10159204618256017,0.024741344258116665,0.44297075373761785
Vamp2,21024.87168482908,-0.00506181503415114,0.01844279227559522,0.25945702317192004,0.8338094472819491
Ctc1,1355.218982527287,0.009485153406789721,0.040757336159706566,0.30681922843219295,0.8672325047791998
Pfas,694.4362153020085,0.007778839149052002,0.03906581002505861,0.3802169667233957,0.8767253931765281
Myh10,9826.131353443723,-0.007010407313137339,0.023483654653210995,0.23336707261634823,0.8253274764536829
Stx8,362.271534206915,-0.02489770507802236,0.06634323267128223,0.07618070834071286,0.6338371479524484
Usp43,62.75610053229693,0.016846636924056798,0.0920992440783513,0.034481015908003,0.49394549057787096
Adprm,274.6774710009204,-0.0023945065913942784,0.03212082908713317,0.7571307092627789,0.9626536153860255
