gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Sec24b,3006.0691149417817,0.07230832028804768,0.08011066326337474,0.20455622564874681,0.45490695527321867
Rmnd5b,1335.1415205913734,-0.036754660625157996,0.05685222534559965,0.41001264187180025,0.6655074084302063
Nhp2,761.1493324147605,0.010988044835821697,0.05504030082934543,0.8011605741483999,0.9135143897398862
Vps9d1,1707.0147302155044,-0.00397883825488222,0.07298591027954902,0.9402237616062458,0.9780423138774036
Zfp276,900.4525502353808,0.03218889893703137,0.06989375543454839,0.5350803538711539,0.7588194219831937
Mfsd10,550.5973896631778,0.09903015784910449,0.10976610254236432,0.12225754792194027,0.3384198820904405
Luzp1,2238.7220874724367,-0.20094220931964343,0.1106813256908618,0.005428254418508073,0.04442872951972256
Kctd10,2028.026410976124,-0.010786626197810824,0.07197867832603337,0.8377361506507605,0.9315706784634532
Poldip2,1715.9872780966155,0.02426519239348546,0.05134283620767454,0.5538187692889802,0.7713526474110058
Ift20,624.3420098620214,-0.018098566104497196,0.06877043449038273,0.7241960338494162,0.8757150472459768
Pcbp3,11868.845558789833,-0.38420862721060633,0.06976913400458665,9.935161815505064e-11,2.1853807722034174e-8
Lgals9,1190.5487076118013,-0.14777710407181166,0.1220980775191873,0.03493444965756437,0.15518303313446735
Araf,2621.300210204836,-0.12681591400726083,0.06063754734393232,0.012230845037275125,0.07739131146589456
Cfp,136.85410651116877,0.20251873698316003,0.17647709780789902,0.013776825752063992,0.08396715382765879
Uxt,103.64524255455164,0.017400496674133015,0.10942632496588811,0.7582187823663638,0.8930712336191307
Cnnm3,362.9213395822586,-0.10850745220881335,0.12217450630959517,0.0983133742549116,0.2967469110688559
Lman2l,1699.7518891656393,0.012193950763663107,0.0755755697898614,0.8215284180797384,0.9246272590629987
Mcm3ap,2758.802124104892,0.028011885299325107,0.04531100766802228,0.4422225366366195,0.6926948942891681
Pcnt,642.1657422244244,-0.04443550168126926,0.1013826497780992,0.45199973952546046,0.7007844923190211
Mxd1,459.5015722787758,-0.16221232814144013,0.15785575789168083,0.029981748375810403,0.14150006762192816
Gmcl1,2153.3604176807007,0.06938876483269231,0.056436161545030346,0.12312126347800342,0.34039189302540224
Snrnp27,385.7176767373519,-0.021567931481097365,0.0897393633140226,0.7078146223659356,0.8678871791053636
Ocrl,3429.6988418863757,0.059991897038833904,0.07771495518353226,0.2814773281365955,0.5437951267231154
Calm1,52914.81063080429,-0.05632119416695663,0.061266228816528,0.236343361682997,0.4931860967662472
Agpat3,4527.282254607452,-0.08414659799225067,0.06511875299591291,0.0972285408933197,0.2951661569867473
Sema6b,197.0227803662942,0.03286407120768047,0.11897816151757365,0.5555081222721014,0.771796644501212
Dpp9,3766.2952500784445,-0.11617705046757898,0.05569562466870703,0.014001262708547013,0.08458438158110942
Gramd1a,5453.946232708897,-0.01814936971928437,0.06646539826480403,0.7175821515891104,0.8729189159860421
Hpn,67.00967393769758,0.11366131452225381,0.14995797147096057,0.08643202796694979,0.27440377519144804
Ckb,7550.563559720027,-0.4420525129417976,0.0677116543730801,2.1101200203870478e-13,9.626836448565798e-11
Sp1,1239.31103881792,0.05056398411440871,0.09211466542790542,0.3910358697905826,0.6482880005491786
Myg1,438.2597393875973,-0.0979875756848418,0.09385817658122846,0.11396465529529182,0.3246134487983114
Rarg,328.22223627512625,0.030051404314705658,0.10342416147369696,0.6046362579953811,0.8058763715632011
Pfdn5,1431.6141743355283,0.05950986730663786,0.06228764069873019,0.21734137812589915,0.4705116161256284
Efnb2,1145.0234084686983,0.03521026644143976,0.1096375765887281,0.5416743960112589,0.7631642697091029
Rrp15,221.74101732646434,0.06396981232731942,0.08761668864547081,0.276632857292684,0.5386627856162818
Rnd2,1064.5660580927354,0.15683667722985586,0.070361059576429,0.005771163774845471,0.0465284857058283
Srr,2087.601725833495,0.11262947274995737,0.08525433017816836,0.06303241834740383,0.22546079241213493
Sync,852.2981801445926,-0.06368027737899677,0.10164567007394001,0.2927790225035877,0.5556080725926966
Fbxo9,813.6392140384936,-0.08072824522015311,0.13752245678786132,0.18335762090069113,0.43053739501614813
Vps50,1307.745414039799,-0.02567835851544586,0.07115485060507355,0.6241519315040065,0.8167909333432842
Hars,4734.291099198623,-0.15817372726410048,0.04350925470983004,8.985358742128254e-5,0.002080482123788267
Zmat2,1497.9607564183846,-0.010460045831502479,0.06118093301176705,0.8252057757564117,0.9264386388778235
Smg5,3121.2664832748183,0.1002777827241068,0.055267139308356736,0.029577992872236062,0.1401314293077707
Cct3,5191.474081685012,-0.29430854569655224,0.05190904978501862,2.010222766713707e-10,3.809526775442991e-8
Glmp,949.3714591118019,0.002776781205014336,0.09663133276102029,0.9615403151587337,0.9862217656755717
Mef2d,3159.2690960596274,0.03266925434408442,0.06065340660811725,0.4869149755714536,0.7264799744536296
Snd1,3220.221257886513,-0.024552052840208543,0.08811039959063544,0.6688545325956639,0.8466704483109019
Col18a1,107.96962899414044,0.06911262393617083,0.12162795499388053,0.2513074595223781,0.5098164173907532
Slc19a1,1220.199067822671,0.1608783762694426,0.07534932382292185,0.006573700456152895,0.050317859419257885
Kpnb1,11465.124115880724,-0.04711426798074051,0.06234400616650756,0.3268754827747428,0.5896971582922206
Npepps,5335.372274115949,-0.010357884479045803,0.065006721341107,0.8340369705685126,0.9299844747415139
Mrpl10,1295.137128659019,-0.004336801000441009,0.056756682485824286,0.9227906935197094,0.9694918702447411
Cyp51,7200.333609589082,0.060287076093820134,0.10226408437630155,0.31721492001456747,0.5806885695852938
Tcf25,20409.110185677124,-0.10196724644545194,0.05899444249677986,0.034916983382078014,0.15516140018053282
Tubb6,235.77083958950357,1.8089444518041648e-4,0.10234828886593222,0.9974775074271118,0.9985313235666122
Def8,3076.6447701199318,-0.06645582387738858,0.06095551167419145,0.1631930457657848,0.40284808371601943
Itga3,5063.704736597659,-0.16509350787708474,0.07916057236093957,0.00673222823643288,0.05115828958444184
Foxm1,132.9318258167533,-0.13097378884779545,0.15193822274779814,0.059204993268966034,0.21692061483852576
Itfg2,604.3530546436011,-0.016173456920317422,0.10579221673286238,0.7769038027415214,0.9028024861454753
Nrip2,438.87435005615913,0.01731721502195652,0.13326831871853542,0.7295878267545197,0.8781574017942324
Tulp3,1466.685073752946,0.16970727340171743,0.06682847857815545,0.002224858960468839,0.02308830048446096
Gtf2h4,298.9044673789467,-0.021692657158035897,0.09563330026803703,0.7081458363416069,0.8679926647335202
Tubb5,84542.48851149715,0.01635010856229281,0.07481740493894695,0.7612414089093803,0.8947024638576897
Ell2,479.1552029651274,0.038057631288933025,0.11395279919906345,0.5064584463737047,0.7395157826495135
Jup,19549.103492735274,-0.03548014218853464,0.06778877357140807,0.48586612767671633,0.7262345541465589
Nom1,999.5865464471858,0.029652416678094522,0.09508568843303274,0.6105587937992425,0.8085283346192168
Ergic1,3550.062147546973,-0.08873888318550315,0.07333007162710323,0.10641364385462564,0.31098535349971024
Ifrd1,1678.72179171105,0.26665341540976234,0.14061932098615382,0.0014946144426961005,0.017319530296453965
Stk38l,642.8999232580288,-0.0541012474869986,0.08717072730971351,0.3531309227914385,0.6134348761733097
Brpf1,933.4854752193495,-0.02072555195014929,0.07183782180458174,0.6939182895520072,0.860707430339505
Akr1b3,1170.3459750854283,-0.14889911984314988,0.07177837131277101,0.009183641888692463,0.06338075846789452
Hoxc8,169.51203520442206,0.03155019623008945,0.09562929016524957,0.5885511294163992,0.7949312294025445
Hoxc6,130.48692381005642,0.11363622459996048,0.1163346455383117,0.0850471165894581,0.2720359340817826
Ddt,686.0126608975377,-0.03834965242266256,0.07066189155572489,0.46350687072107444,0.7096926828517334
Ddx18,620.5232137450978,-0.0152921072848701,0.08409776451825848,0.7866615312283813,0.9065484836440455
Ubl3,2409.9695002964254,-0.08133340953152898,0.09102870925693683,0.17832544228926617,0.4237484997261593
Gramd3,61.81338822705128,0.004923055987237812,0.13633541846381264,0.9186205170850996,0.9678068992472533
Eef1e1,878.8080142806666,-0.16626240478353582,0.08298619658832104,0.007739059758088042,0.05637477120054909
Akt1,9697.254360065044,-0.005217402625763577,0.04438113980777282,0.8854080151548056,0.9513392613613849
Tcirg1,137.67850718568062,-0.06889198320940669,0.13933840686286383,0.2356991380063422,0.4925928031832581
Naglu,581.92095722186,-0.08136740113530253,0.08759487131693171,0.17247588252342483,0.4162535111527326
Coasy,1698.5619367198967,-0.058866433524183935,0.06829200764192228,0.25315914034796916,0.5113537789881154
Crnkl1,474.79460375827216,-0.0168790168585242,0.08635205057062315,0.766970709226193,0.8972292661765943
Rin2,843.1592069909867,0.006600481296929368,0.10600751055899456,0.9074543030760872,0.9636225952837277
Folh1,161.6232030647239,-0.07835334534915744,0.14398613300319277,0.18809925698060387,0.4350702575723978
Chordc1,1376.8311749668856,-0.024188725148020937,0.0678676340593971,0.63453256657546,0.8234483939187227
Rtcb,3610.644646103975,-0.07986487626601434,0.049708763981565325,0.05325893892731414,0.20254510951116259
Pwp1,863.2250548366047,-0.13589409267247604,0.07967483871368582,0.023139750721369184,0.11927549165357411
Fbxo7,612.990956182836,-0.05824363659693775,0.09650904966055816,0.33047617696105624,0.5932881254636694
Capns1,12866.118780572111,-0.08360594325788394,0.06243251492225745,0.08955415179921511,0.2794619145419757
Lrp3,3376.465206880875,-0.08706405643899534,0.05021587890997995,0.03883152424667588,0.16531163655795303
Clpb,2565.4378134427893,0.0018158454534846458,0.09639590003897532,0.9748439420337769,0.9910967050158521
Septin7,3705.839230521837,-0.041617735856629805,0.06128714033753847,0.3797974211631339,0.6390487892241663
Zdhhc4,724.3225975291024,0.19277208374535826,0.07247181323218028,0.0010451444747401626,0.01305688604447193
Rac1,5534.484374661574,-0.14683481368783868,0.053212052133595374,0.0018078237157101306,0.019900601009935112
Nup214,2755.636365514085,0.11582463691325481,0.07183741215804654,0.037293874508644416,0.16110255049479305
Ugp2,924.5744897323757,-0.08038424139074446,0.08975978248115947,0.18108862194944758,0.42820338637421645
Kcnh6,4290.039391477983,-0.25878258244820923,0.10253356884550174,3.6404928496584934e-4,0.0061397527468955194
Trmt1,2127.463872038247,0.33961125161406547,0.07536063445908356,3.6117768405766725e-8,2.9269649422515427e-6
Nacc1,5369.488562439681,-0.013678485636634097,0.04531695121177184,0.7099588613088386,0.8692250525397349
Nfix,202.782087228219,-0.06828062067924077,0.10481947912859867,0.2628984166274599,0.523410893274941
Slc1a5,2106.3281792626626,0.0370511642721467,0.15802613915113503,0.42611461930198086,0.6795706664565578
Uba1,23569.8240082094,-0.07018648670486667,0.04330984908973665,0.05368714025286995,0.20367052467965877
Siae,257.38688607362354,0.022055776527411534,0.07973419722056191,0.6910629865775006,0.8594051258306377
Fam50a,807.2008700841642,-0.1632941481037441,0.07244408504956834,0.004875540784895467,0.041022480456518004
Emd,870.7279627270849,-0.025612736402855704,0.10036188817668382,0.6588821403080272,0.839978311255245
Taco1,795.3499469784244,-0.0022755250005164645,0.058088024979954585,0.960170646403829,0.9858616339420159
Grik3,1797.9603238164116,0.7118552777442293,0.14581316887954793,1.7728280577525895e-8,1.5939924098829488e-6
Gria3,599.8962350167113,0.04832268557061618,0.1636081423365057,0.3183093275574128,0.5814821736396576
Sipa1l2,498.15984610357646,0.6023473122398175,0.15719978412550814,8.396088975008686e-7,4.256091522393292e-5
Ap4e1,1349.7364226321986,0.02680459588246877,0.06834888606559007,0.6001060194569798,0.8028788908081979
Blvra,116.4303305752263,-0.28618418691880393,0.2352408782714038,0.004569902746157402,0.03922791778896647
Pdzd4,3471.663090485137,-0.2337918836140015,0.04550308601655506,2.2043894167170556e-8,1.939547773937192e-6
Idh3g,2818.6336649407895,-0.09139996662100204,0.06414426721648044,0.07074030830583744,0.24231899825119735
Pnck,198.12530286564896,-0.12795673671806512,0.1406823851939899,0.06277845865887444,0.22512519760116892
Ssr4,781.6470772315338,-0.02974309498462006,0.06611216042209316,0.5521604065103126,0.7705855936423418
Bcap31,2114.2082792931906,-0.02217510714741913,0.056905553321188095,0.6201002906816455,0.8145883950748117
Fam98a,1452.9007507140004,0.050548705873641464,0.08092351961823044,0.37101499401058596,0.630668040765727
Kmt2a,6986.086897998496,0.07187293166692647,0.08317801773190518,0.21508208047517655,0.4681712435577354
Ift46,1059.667224878947,-0.06790205149702433,0.09247408367482346,0.2572654183747856,0.5165436713187627
Tmem25,1624.036748871344,-0.004036952006906068,0.07823192501386238,0.9413805986456069,0.9782296071045231
Trappc6a,465.44688209371554,0.10788394647298138,0.08216610245623736,0.06901205107184283,0.23838767389314638
Supt6,8028.495739567504,0.07117603648082456,0.05614642293345525,0.11296784324831886,0.3230513335882249
Unc119,1030.3822087211204,-0.21411847020563474,0.07496294884364862,3.867485490311318e-4,0.006386016926227186
Rab34,357.3959363633219,-0.08781933531175186,0.1377568783756586,0.156651411490398,0.39224722477066043
Sdf2,1048.2512750723972,-0.07128581525221322,0.08220266825250198,0.21625707363795196,0.4697327866464984
Ccne1,149.64422332706627,-0.04189296728649257,0.14629063142490079,0.40932358422186427,0.6650520073780997
Bbc3,2214.811520890581,-0.01797152681593133,0.10201982926201808,0.754983719919849,0.8916480788085044
Psmc3,4509.296549440744,-0.25868653273529124,0.07455565910308917,1.8518194103514123e-5,5.716970299926991e-4
Acp2,2707.6614992633245,-0.08655074253032835,0.08529831597071287,0.14423349871195412,0.37293623785345315
Slc39a13,760.3843240802281,-0.10588285107975157,0.07835406566811595,0.06717487068102782,0.23454083249685392
