gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Akr1b3,1170.3459750854283,-0.05309146856648228,0.0704539952229268,0.3958359193862519,0.5379714219311418
Hoxc8,169.51203520442206,0.2595328858580694,0.15111488196115674,0.018997159362045078,0.04961980683241545
Hoxc6,130.48692381005642,0.3767664391443186,0.16876118357857478,0.002609603355095206,0.009194820974846325
Ddt,686.0126608975377,-0.22567356809189493,0.09030977483886887,0.0033115577733884823,0.011262222156984905
Ddx18,620.5232137450978,-0.007232561877389176,0.10020511755340007,0.9288592815858724,0.9572533433578752
Ubl3,2409.9695002964254,-0.19757714507349858,0.11454956692800783,0.02895643791949981,0.07022748617688496
Gramd3,61.81338822705128,-1.1778435872235749,0.39512539122198287,4.2549181011899604e-5,2.4415030731868986e-4
Eef1e1,878.8080142806666,-0.2335140907623044,0.09134739806561197,0.0026537187338946467,0.00932043035371173
Akt1,9697.254360065044,0.1323521516485869,0.05295638739336055,0.007001175835780025,0.021417453184902204
Tcirg1,137.67850718568062,-0.05939301948605384,0.17843758412169203,0.5893067145124632,0.7107686389273007
Naglu,581.92095722186,-0.09774471693708134,0.09884291064278677,0.223801828695175,0.3529689776640413
Coasy,1698.5619367198967,-0.12484982228414815,0.0763649977219984,0.060197658222830824,0.12666804817028185
Crnkl1,474.79460375827216,-0.29701850100933674,0.1306863055377802,0.003887070769781742,0.012951295034398565
Rin2,843.1592069909867,0.7776696164160224,0.2161116797212497,7.622788795752413e-6,5.2565965285915926e-5
Folh1,161.6232030647239,-0.5763124097891295,0.3051713893842823,0.0023014674749258506,0.008241126847714136
Chordc1,1376.8311749668856,-0.001185581659888708,0.07704093072016531,0.9859076548293458,0.9908142687597195
Rtcb,3610.644646103975,-0.04293478610869846,0.04820077772903318,0.34455534682265915,0.48733870273986857
Pwp1,863.2250548366047,-0.3298195892196117,0.08943581163521556,3.2590040477778184e-5,1.9351174060325556e-4
Fbxo7,612.990956182836,-0.5291046297874128,0.1514169220239687,2.2722475841037285e-5,1.4043926613642612e-4
Capns1,12866.118780572111,-0.07990343237370885,0.06318649970933153,0.16218856188526232,0.27571607856785274
Lrp3,3376.465206880875,-0.06889203052502889,0.04906486223852059,0.13490250420792083,0.2388228006371326
Clpb,2565.4378134427893,-0.04061708196874384,0.12289033267444516,0.6591365339959103,0.767414350261023
Septin7,3705.839230521837,-0.03352827584089833,0.06639666385822948,0.5742545329122476,0.698426869709031
Zdhhc4,724.3225975291024,0.07522799165154274,0.06998360030451131,0.22589762962818627,0.3556047286594247
Rac1,5534.484374661574,-0.042551817409863,0.05261893897319624,0.3857881332737235,0.5281327212342438
Nup214,2755.636365514085,0.12440905551888169,0.0746857822435892,0.0566967596196556,0.12080793720721633
Ugp2,924.5744897323757,-0.18306260107235295,0.11146148067337495,0.0384119811868433,0.08846293611840635
Kcnh6,4290.039391477983,0.07310150615954433,0.08827705932540299,0.32413848549625035,0.46644385254939313
Trmt1,2127.463872038247,0.18008838671413602,0.06902733271445571,0.0033969751079467067,0.011524081349404443
Nacc1,5369.488562439681,0.1271485103104602,0.05334226787184797,0.010052708206242383,0.029013416046038815
Nfix,202.782087228219,0.14260505157601347,0.1390258765593861,0.15645518085313778,0.26807830264973587
Slc1a5,2106.3281792626626,-0.04168504532565892,0.24088073636680749,0.7202197092292776,0.8140637161209617
Uba1,23569.8240082094,-0.022970747497940782,0.04146655357714894,0.562693161677154,0.6891142687790878
Siae,257.38688607362354,0.16737036376322936,0.10752298605359009,0.0514275628209009,0.11164693669860017
Fam50a,807.2008700841642,-0.3234585245587599,0.07869127763143596,5.979279184191411e-6,4.232917298325851e-5
Emd,870.7279627270849,-0.04214790232185335,0.12787139829608662,0.6545618346731499,0.763965575090379
Taco1,795.3499469784244,0.08731608335379279,0.06866475798774466,0.1532594139730551,0.26377664682410124
Grik3,1797.9603238164116,1.108549472709921,0.14076213400684412,2.352372568829194e-16,8.071455516110867e-15
Gria3,599.8962350167113,0.30471598126734467,0.3645258456820795,0.06143835234540815,0.1288166168835298
Sipa1l2,498.15984610357646,-0.12617686692035315,0.11844623329070286,0.16527399785967664,0.27961064491628856
Ap4e1,1349.7364226321986,0.19388782944450092,0.08739035500799518,0.009052422321613789,0.02654946146610444
Blvra,116.4303305752263,-0.11822383384155713,0.17043456113921568,0.2853472063157537,0.42419827267649707
Pdzd4,3471.663090485137,-0.08100187796996194,0.0448540098180743,0.056693482205467674,0.12080793720721633
Idh3g,2818.6336649407895,-0.063939629426630007,0.06427643911522095,0.2705643450907643,0.40713554884290676
Pnck,198.12530286564896,0.051949898390163174,0.1447765348975148,0.6058073326658948,0.7235514647890603
Ssr4,781.6470772315338,-0.05356005527875814,0.07517316058064241,0.4155245915651242,0.5561095087895698
Bcap31,2114.2082792931906,-0.05224884983698872,0.06432952300512901,0.36860080649030247,0.5109063502135193
Fam98a,1452.9007507140004,0.16694678871778035,0.10228771647933102,0.04417969547032992,0.09916280772658964
Kmt2a,6986.086897998496,-0.11337107511163255,0.09567655813569435,0.1491649135799624,0.2579912111033385
Ift46,1059.667224878947,-0.08541904525407527,0.10864633899684584,0.31824581643426764,0.46031827992629343
Tmem25,1624.036748871344,0.021999666193097848,0.09304648923929998,0.7751515236024247,0.8534426588965559
Trappc6a,465.44688209371554,0.04668392287953734,0.08224392075384473,0.5074847942485492,0.6423634136775234
Supt6,8028.495739567504,-0.04761759400259054,0.05585267587004787,0.356474546481684,0.4987869206546657
Unc119,1030.3822087211204,0.049848477628322015,0.07117967421596855,0.42914513008730837,0.5694505776597506
Rab34,357.3959363633219,-0.006698145977928596,0.1584728467956453,0.9487994179268073,0.9681337997036458
Sdf2,1048.2512750723972,-0.3011377110988989,0.1063085595815746,7.537469597060445e-4,0.003115656056932569
Ccne1,149.64422332706627,0.01664308392326046,0.20841285120992006,0.8831429714129679,0.9260788191727565
Bbc3,2214.811520890581,-1.6321906314973436,0.17889751188903258,1.6819644915511397e-21,9.913128520060736e-20
Psmc3,4509.296549440744,-0.3945434402684746,0.0746179167572046,1.532562950578882e-8,1.7996292111754688e-7
Acp2,2707.6614992633245,-0.0563579043312126,0.09135601409661098,0.4583756570947218,0.5971593779825415
Slc39a13,760.3843240802281,0.08323763150987373,0.08208745368407121,0.23609879176987564,0.36740495662008665
